whiskyID,rev_ID,date,rating,text
25481,25481-553,03.06.2022,4.0,"Aroma: <Honig> <Sherry> :  Geschma<Zitronenschale>  Abganng  Kommentar: leichter, zum genießen ideal"
25481,25481-554,03.06.2022,5.0,Aroma: <Beeren> <Süße> <Sherry>   Geschmack: <Beeren> <Süße> <Sherry>   Abgang: <Sherry> <Nüsse>   Kommentar:
25481,25481-555,04.06.2022,3.0,Kommentar:  <Eiche> <Früchte> <Süße> <Gerste>
25481,25481-556,05.06.2022,5.0,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Dattel> ; cremig und süß  Abgang: wärmend; <Sherry>   Kommentar: Mein absoluter Lieblingswhisky! Tolles P/L-Verhältnis!
25481,25481-557,06.06.2022,5.0,Aroma: <Früchte> <Honig> <Sherry> <Dattel> <Getrocknete Früchte>   Geschmack: <Sherry> <Gewürze> <Nüsse> <Dunkle Schokolade>   Abgang: <Sherry> <Eiche> <Malz> <Dunkle Schokolade>   Kommentar: <Sherry> <Karamell> <Nüsse>
25481,25481-558,07.06.2022,5.0,"Aroma: Süße, cremige Vanille mit einem Hauch Ingwer verbindet sich mit Gewürzen und fruchtigen Birnen.  Geschmack: Vollmundig und samtig auf der Zunge. Warme Eichentöne und süßer Sherry. Dahinter Rosinen und Gewürze.  Abgang: Mittellang und leicht trocken. Gewürze und Eiche zeigen sich erneut.  Kommentar: Preis-/Leistung ist top für diesen Whisky. Aroma und Geschmack überzeugen vollends. Süsse Früchte, Sherry im Vordergrund und, wie ich finde, leichte Rauchnote"
25481,25481-559,10.06.2022,5.0,"Aroma: Sehr intensives Aroma, Dunkle Früchte und Eichenaromen dominieren, auch etwas Vanille und Honig <Früchte> <Dattel> <Getrocknete Früchte> <Schwarze Johannisbeere> <Eiche> <Honig>   Geschmack: Sehr kräftiger Antritt, sehr komplex, cremig im Mund<Gewürze>  mit dunklen Früchten, Datteln, Feigen, Rosinen, dazu Würzigkeit vom Fass mit Nüssen, Muskat, Zimt, dunkle Schokolade <Dattel> <Feige> <Rosine> <Früchte> <Dunkle Schokolade>   Abgang: Lang und intensiv, vor allem die Nussaromen, die dunklen Früchte und die Schokolade bleiben lange am Gaumen spürbar. <Getrocknete Früchte> <Nüsse> <Eiche> <Dunkle Schokolade>   Kommentar: Sehr intensiver und komplexer Whisky mit der vollen Fracht von frischen Sherryfässern"
25481,25481-560,17.06.2022,5.0,Aroma:   Geschmack: <Sherry> <Früchte> <Rauch> <Süße>   Abgang:   Kommentar:
25481,25481-561,22.06.2022,5.0,"Aroma: <Sherry> <Vanille> <Feige>   Geschmack: <Sherry> <Getrocknete Früchte> <Dunkle Schokolade>   Abgang: <Sherry> <Dunkle Schokolade> <Eiche>   Kommentar: Toller sherrylastiger whisky, gutes PLV."
25481,25481-562,24.06.2022,5.0,Aroma: <Sherry> <Malz> <Vanille> <Früchte>   Geschmack: <Sherry> <Feige> <Dunkle Schokolade>   Abgang: <Sherry> <Sherry> <Süße>   Kommentar:  Sehr Sehr gut
25481,25481-563,26.06.2022,5.0,Aroma: <Sherry> <Vanille> <Birne>   Geschmack: <Sherry> <Nüsse> <Früchte>   Abgang: <Sherry> <Herb> <Gewürze> <Nüsse>   Kommentar: Die für mich beste Sherrybombe für unter 50€ momentan.
25481,25481-564,26.06.2022,5.0,Aroma: Sherrybombe  Geschmack:   Abgang:   Kommentar: in der Preisklasse für mich ungeschlagen. Einer meiner Lieblinge.
25481,25481-565,29.06.2022,3.0,Aroma: <Sherry> <Nüsse>   Geschmack: <Sherry> <Gewürze> <Nüsse> <Früchte>   Abgang: <Sherry> <Herb>
25481,25481-566,29.06.2022,4.0,"Aroma: <Sherry> <Süße>   Geschmack: <Beeren> <Sherry>   Abgang: <Nüsse> <Brombeere>   Kommentar: Super Sherry, Top Preis!"
25481,25481-567,30.06.2022,4.0,Aroma: <Gewürze> <Früchte> <Vanille>   Geschmack: <Eiche> <Rosine> <Süße> <Sherry>   Abgang: <Nüsse> <Süße>   Kommentar:
25481,25481-568,02.07.2022,5.0,"Aroma: <Sherry> <Süße> <Eiche>   Geschmack: <Eiche> <Sherry> <Früchte>   Abgang: <Eiche> <Gewürze> <Sherry> <Dunkle Schokolade> <Nüsse>   Schöner Whiskey, auch gut für Anfänger geeignet."
25481,25481-569,03.07.2022,5.0,Kommentar:  <Sherry> <Süße> <Früchte> <Getrocknete Früchte>
25481,25481-570,03.07.2022,5.0,"Aroma: <Früchte>   Geschmack: <Früchte> <Getrocknete Früchte> <Sherry>   Abgang: <Süße> <Sherry> <Gewürze>   Kommentar: Bin ein grosser Fan von Glendronach, vor allem der Parliament hat es mir angetan, aber auch der 12-jährige überzeugt auf der ganzen Linie und ist vom PLV somit vielleicht sogar ein Stück interessanter als der 21-jährige."
25481,25481-571,04.07.2022,4.0,"Aroma: <Eiche> <Brombeere> <Sherry> <Gewürze> <Süße>   Geschmack: <Sherry> <Malz> <Eiche> <Nelke>   Abgang: <Gewürze> <Eiche> <Sherry> <Nüsse>   Kommentar: Wenn man Sherry nicht absolut NICHT mag, dann kann man sich hier imho nicht verkaufen. Er schmeckt einfach gut, er kostet einfach (noch) wenig."
25481,25481-572,05.07.2022,3.0,Kommentar:  <Eiche> <Früchte> <Vanille> <Minze> <Gewürze>
25481,25481-573,06.07.2022,5.0,"Aroma: <Orange> <Sherry> <Früchte>   Geschmack: <Sherry> <Malz> <Honig> <Karamell> <Gewürze>   Abgang: <Sherry> <Früchte> <Zimt>   Kommentar: Ein ganz besonderer Whsiky, den man haben sollte."
25481,25481-574,07.07.2022,5.0,Kommentar:  <Zitronenschale> <Dunkle Schokolade>
25481,25481-575,09.07.2022,4.0,Aroma: <Sherry> <Süße> <Kirsche>   Geschmack: <Sherry> <Eiche>   Abgang: <Karamell> <Brombeere>   Kommentar:  Auch mit (möglicher) Kühlfiltrierung: guter Sherry gereifter Single Malt
25481,25481-576,11.07.2022,4.0,<Sherry> <Vanille> <Früchte> <Birne>
25481,25481-577,11.07.2022,5.0,"Aroma: <Sherry> <Brombeere>   Geschmack: <Sherry> <Sherry> <Honig>caramel: <Schokolade> :   Abgang: <Sherry> <Zimt> <Früchte> <Brombeere> <Nüsse> <Gewürze>   Kommentar:  Sehr guter whisky, das ist aber bei Glendronach immer so egal ob 12,15, 18,21,Jahre"
25481,25481-578,19.07.2022,5.0,"Aroma: <Sherry> <Süße>   Geschmack: <Sherry> <Rosine> <Süße>   Abgang: <Sherry> <Rosine> <Schokolade>   Kommentar: Überzeugt auf der ganzen Linie, daher 5*"
25481,25481-579,26.07.2022,4.0,"Aroma:  Süße, Vanille, Ingwer und fruchtige Birnen <Süße> <Vanille><Birne>   Geschmack:  Vollmundig. Warme Eichentöne und süßer Sherry. Dahinter Rosinen und Gewürze. <Eiche> <Sherry> <Gewürze>   Abgang: Mittellang und leicht trocken. Gewürze und Eiche zeigen sich erneut.  Kommentar: Leckerer Standardwhisky, der als daily Dram bestens geeignet ist."
25481,25481-580,31.07.2022,5.0,"Vollreifung in Sherryfässern, nach vielen Jahren immer noch eine Sherrybombe mit 43% vol., weiterhin ungefärbt und ….laut Veröffentlichungen immer noch non-chill-filtered, auch wenn es nicht mehr auf der Tube/Flasche steht.  Wie Stephan und Christoph schreiben, das ist der Sherry-Standard mit 12 Jahren. Für unter 40 € ganz klar Preis-Leistung: 5 Sterne. Habe fast immer einen Glendro Original 12 J. im Regal."
25481,25481-581,01.08.2022,4.0,"Aroma: <Süße> <Sherry>   Geschmack: <Sherry>   Abgang: <Sherry> <Schokolade>   Kommentar: Ein guter Standard. Für Einsteiger in die Sherrywelt gut geeignet. Die Komplexität fehlt mir etwas, was bei dem Alter auch nicht überrascht."
25481,25481-582,02.08.2022,5.0,Aroma: <Leder> <Eiche> <Banane> <Erdbeere> <Getrocknete Früchte>   Geschmack: <Süße> <Kuchen> <Banane> <Getrocknete Früchte>   Abgang: <Süße> <Karamell> <Banane>   Kommentar:
25481,25481-583,04.08.2022,4.0,<Eiche> <Früchte> <Gewürze> <Sherry>
25481,25481-584,06.08.2022,5.0,Aroma: <Beeren> <Sherry> <Brombeere> <Früchte> <Eiche> <Kirsche> <Vanille>   Geschmack: <Sherry> <Beeren> <Kirsche> <Vanille>  Abgang: <Vanille> <Getrocknete Früchte> <Haselnüsse>   Kommentar:
25481,25481-585,07.08.2022,4.0,"Aroma: <Beeren> <Karamell> <Sherry>   Geschmack: <Karamell> <Beeren> <Kirsche> <Getrocknete Früchte>   Abgang: <Schokolade> <Haselnüsse> <Sherry>   Kommentar: immer noch ein solider Whisky, aber nicht mehr so herrausragend wie früher"
25481,25481-586,10.08.2022,4.0,Aroma: <Sherry> <Karamell> <Eiche> <Früchte>   Geschmack: <Sherry> <Malz> <Früchte>   Abgang: <Sherry> <Nüsse> <Gewürze>   Kommentar:
25481,25481-587,11.08.2022,5.0,Kommentar: <Süße> <Vanille> <Früchte> <Sherry> <Eiche> <Gewürze>
25481,25481-588,11.08.2022,5.0,Aroma: <Sherry> <Süße> <Beeren>   Geschmack: <Sherry> <Karamell> <Beeren> <Kirsche>   Abgang: <Sherry> <Eiche>
25481,25481-589,17.08.2022,4.0,"Aroma: süß und betörend, süße Beeren, süße Pflaumen, Karamell und Vanille dabei; Datteln  Geschmack: süß und dunkel-süß-beerig, Mandarinen, ein bisschen Kakao später; etwas Gewürz  Abgang: dunkle Trockenfrüchte; leicht prickelnd; mittellang  Kommentar: wundervoll fruchtiger, süßer, heller Sherry-Malt"
25481,25481-590,20.08.2022,5.0,Aroma: <Sherry> <Rosine> <Früchte> <Süße>   Geschmack: <Sherry> <Süße> <Früchte> <Nüsse>   Abgang: <Gewürze> <Eiche> <Sherry> <Kuchen>   Kommentar:  WOW !
25481,25481-591,28.08.2022,4.0,Aroma: <Süße> <Sherry> <Honig>   Geschmack: <Beeren> <Kirsche>   Abgang:   Kommentar: guter Whisky für jeden Tag
25481,25481-592,30.08.2022,4.0,Aroma: <Sherry> <Früchte> <Vanille>   Geschmack: <Sherry> <Süße> <Früchte>   Abgang: <Sherry> <Eiche>   Kommentar:
25481,25481-593,31.08.2022,4.0,Aroma: <Früchte> <Vanille>   Geschmack: <Sherry> <Gewürze>   Abgang: <Sherry> <Vanille>   Kommentar: guter Whisky. Aber auch nicht mehr
25481,25481-594,02.09.2022,5.0,Aroma: <Früchte>   Geschmack: <Kirsche> <Sherry>   Abgang: <Sherry> <Beeren>   Kommentar: ein hervorragender Einstiegs-Sherry zum bezahlbaren Preis
25481,25481-595,03.09.2022,4.0,Aroma: <Sherry> <Süße> <Beeren>   Geschmack: <Sherry> <Getrocknete Früchte> <Eiche>   Abgang: <Eiche> <Sherry> <Süße> <Gewürze>   Kommentar:
25481,25481-596,04.09.2022,4.0,Aroma: <Sherry> <Eiche> <Gewürze>   Geschmack: <Sherry> <Eiche> <Gewürze>   Abgang: <Eiche> <Sherry> <Süße>   Kommentar:
25481,25481-597,06.09.2022,5.0,Aroma: <Früchte> <Sherry> <Gewürze>   Geschmack: <Sherry> <Gewürze> <Sherry>   Abgang: <Eiche> <Dunkle Schokolade> <Süße>   Kommentar:
25481,25481-598,08.09.2022,4.0,Schöner Einsteiger Whisky. Wird immer wieder gerne getrunken.   <Sherry> <Süße> <Früchte> <Gewürze>
25481,25481-599,09.09.2022,4.0,Aroma:  <Vanille>  Geschmack: <Sherry> <Früchte>   Abgang: <Öl>   Kommentar: Ich hatte schon viele Whiskeys durch probiert und komme immer wieder auf diesen Glendronach zurück. Schmeckt mir sehr und ist preislich noch vertretbar.
25481,25481-600,13.09.2022,5.0,Aroma: <Sherry> <Süße> <Dattel> <Rosine>   Geschmack:   Abgang:   Kommentar:
25481,25481-601,13.09.2022,5.0,Kommentar:  <Eiche> <Gewürze> <Malz> <Früchte>
25481,25481-602,19.09.2022,4.0,Aroma: <Sherry> <Süße>   Geschmack: <Sherry> <Früchte> <Gewürze>   Abgang: <Eiche> <Dunkle Schokolade>   Kommentar:
25481,25481-603,20.09.2022,4.0,Aroma: <Sherry> <Süße>   Geschmack: <Sherry> <Früchte>   Abgang: <Eiche> <Gewürze>   Kommentar:
25481,25481-604,23.09.2022,3.0,"Aroma: <Eiche> <Sherry> <Eiche> <Pflaume> <Muskat> <Leder> <Kräuter>   Geschmack: Spiegelt die Aromen. Man sollte keine Sherry-Bombe erwarten.  Abgang: Ordentlicher, eher kurzer Abgang.  Kommentar: Ich meine, er war schon mal besser. Muss wohl doch der 15er sein..."
25481,25481-605,23.09.2022,4.0,"Aroma: süß, Vanille, Sherrynoten  Geschmack: fruchtig (Orange), süß, wärmender Sherry  Abgang: lang, Nüsse, leicht prickelnd, endet trocken  Kommentar: für Sherry-Liebhaber, als Einsteiger geeignet, PLV (39,90 €) absolut i.O."
25481,25481-606,26.09.2022,3.0,<Muskat> <Walnuss> <Heide> <Früchte> <Malz>
25481,25481-607,27.09.2022,4.5,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Früchte> <Süße> <Gewürze>   Abgang: <Sherry> <Eiche> <Gewürze>   Kommentar: Für mich die beste Sherrybombe bis 40€. Toller Tropfen!
25481,25481-608,30.09.2022,5.0,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Süße> <Gewürze>   Abgang: <Nüsse> <Eiche>   Kommentar:
25481,25481-609,02.10.2022,5.0,Aroma: <Süße> <Honig> <Kirsche>   Geschmack: <Sherry> <Süße> <Gewürze>   Abgang: <Eiche> <Sherry> <Süße>   Kommentar:
25481,25481-610,03.10.2022,4.0,"Aroma: <Eiche> <Sherry>   Geschmack<Sherry> <Schokolade> :   Abgang: länger, sherryhaft  Kommentar:  Immer noch Klassiker von B Walker, vor Verkauf seiner Firma 2018"
25481,25481-611,03.10.2022,5.0,Aroma: <Sherry>   Geschmack: <Sherry> <Früchte> <Süße> <Honig>   Abgang: <Sherry> <Gewürze> <Nüsse>   Kommentar:
25481,25481-612,04.10.2022,5.0,Aroma: <Sherry> <Früchte>   Geschmack: <Früchte> <Süße>   Abgang: <Floral>   Kommentar:
25481,25481-613,04.10.2022,4.0,"Aroma: <Sherry> <Früchte> <Süße> <Vanille>   Geschmack: <Sherry> <Früchte> <Nüsse> <Süße> würzig auf der Zunge angenehm und passend, ölig süß  Abgang: <Sherry> <Eiche> Chile Schärfe langanhaltende Eichenwürze. Trotzdem mild und weich  Kommentar: Sehr schön gemacht"
25481,25481-614,05.10.2022,5.0,"Aroma: <Früchte> <Süße> <Vanille> <Sherry>   Geschmack: <Früchte> <Sherry> <Nüsse> <Süße>   Abgang: langanhaltend mit schöner Eichenwürzigkeit, aber sehr weich  Kommentar: wunderbarer Whisky, mittlerweile einer meiner Favoriten der Nicht-Rauchigen"
25481,25481-615,09.10.2022,4.0,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Süße> <Früchte>   Abgang: <Sherry> <Eiche>   Kommentar: sehr gute Sherry-Bombe
25481,25481-616,12.10.2022,4.0,Aroma: <Sherry> <Vanille>   Geschmack: <Gewürze> <Sherry> <Süße>   Abgang: <Gewürze> <Eiche> <Sherry>   Kommentar:
25481,25481-617,14.10.2022,5.0,Aroma: <Sherry> <Süße> <Gewürze>   Geschmack: <Sherry> <Gewürze> <Früchte>   Abgang: <Sherry> <Eiche> <Gewürze>   Kommentar:
25481,25481-618,16.10.2022,5.0,"Aroma: <Sherry> <Nüsse> <Malz> <Süße>   Geschmack: <Eiche> <Gewürze> <Früchte>   Abgang: <Süße> <Malz> <Birne>   Kommentar: komplexer als die meisten 12-Jährige, die ich kenne. Sehr rund und edel."
25481,25481-619,17.10.2022,4.5,"Aroma: Erstaunlich komplex für das Alter. Früchte, ein wenig Eiche.  Geschmack: <Eiche> <Sherry> <Getrocknete Früchte> Ähnlich wie Aroma. Sherry und Früchte dominieren   Abgang: Im Abgang leichte Eiche (bitte nicht mit 15er oder 21 vergleichen), für das Alter schon sehr gut   Kommentar: War eine Zeit lang als es einen ""echten 12er"" aufgrund der temporären Schließung gab, sogar noch besser. Aber immer noch ein guter und fair-bepreister Feierabend Dram."
25481,25481-620,19.10.2022,5.0,Aroma: <Sherry> <Früchte> <Getrocknete Früchte>   Geschmack: <Sherry> <Früchte> :<Karamell>   Abgang: <Sherry>   Kommentar: toller (Sherry-)Whisky. Man sollte immer eine Flasche im Schrank haben.
25481,25481-621,20.10.2022,1.5,"Aroma: <Alkohol>   Geschmack: <Heu> <Alkohol>   Abgang: <Alkohol> <Eiche>   Kommentar: Ich kann mich den schlechten Bewertungen aus diesem Jahr leider nur anschließen. Ich habe diesen Whisky in den letzten 15 Jahren zigfach selber gehabt oder verschenkt und stets für großartig und besonders befunden. Die letzte Flasche ist eine absolute Enttäuschung. Im Blindtest würde ich ihn nicht mal mehr erkennen. Dabei fand ich, dass Glendronach stets seine ganz eigene und spezielle - extrem leckere - Note hatte. Ob die älteren besser sind, kann ich nicht beurteilen. Aber mit der 12er ist irgendwas ziemlich schief gelaufen."
25481,25481-622,21.10.2022,5.0,Aroma: <Vanille> <Früchte>   Geschmack: <Sherry> <Früchte> <Eiche>   Abgang:   Kommentar:
25481,25481-623,21.10.2022,2.5,Aroma: <Sherry> <Früchte>   Geschmack: <Süße> <Sherry> <Gewürze>   Abgang:   Kommentar:
25481,25481-624,22.10.2022,4.0,"Aroma: :sherry<Früchte> <Süße>   Geschmack: <Sherry> <Früchte> <Süße>   Abgang: <Sherry> <Eiche> <Nüsse>   Kommentar: Gutes Preis/Leistungsverhältnis für die Sherry-Fraktion, Ich kann den Whiskey allerdings nur aus dem Jahre 2020 bewerten."
25481,25481-625,23.10.2022,3.0,Aroma: <Sherry> <Früchte> <Erdbeere> <Rosine> <Brombeere> <Schokolade>   Geschmack: <Honig> <Herb> <Eiche>   Abgang: <Herb> <Kirsche> <Beeren> mittellang  Kommentar: Tolle Nase! Vielfältig und spannend. Auf der Zunge dann etwas zu trocken und weniger komplex.
25481,25481-626,25.10.2022,1.0,Aroma: <Eiche> <Sherry> <Honig>   Geschmack: <Vanille> <Früchte> <Dunkle Schokolade>   Abgang: <Malz> <Trauben> <Eiche>   Kommentar:
25481,25481-627,28.10.2022,5.0,"Aroma: <Eiche> <Sherry>   Geschmack: <Sherry> <Früchte> <Vanille>   Abgang:   Kommentar: Absolut grandiose ""Sherry-Bombe"", wer Sherry mag, muss die Flasche in seinem Regal stehen haben!"
25481,25481-628,29.10.2022,1.0,Aroma: <Früchte> <Sherry> <Süße>   Geschmack: <Sherry> <Süße>   Abgang:   Kommentar:
25481,25481-629,29.10.2022,4.0,Aroma:<Malz> <Honig> <Sherry>   Geschmack: <Getrocknete Früchte> <Rosine> <Haselnüsse>   Abgang: <Dattel>   Kommentar:
25481,25481-630,31.10.2022,4.0,Kommentar:  <Sherry> <Rosine> <Haselnüsse> <Eiche> <Süße>
25481,25481-631,04.11.2022,4.0,Aroma: <Sherry> <Süße>   Geschmack: <Nüsse> <Getrocknete Früchte>   Abgang: <Honig> <Rosine>   Kommentar:
25481,25481-632,06.11.2022,5.0,Absoluter top Whisky für diesen Preis <Eiche> <Sherry> <Früchte> <Süße>
25481,25481-633,08.11.2022,4.0,Aroma: <Süße> <Vanille> <Gewürze>   Geschmack: <Sherry> <Früchte>   Abgang: sehr lang  Kommentar: Einer der besten Sherry 12er
25481,25481-634,10.11.2022,5.0,Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Früchte> <Süße>   Abgang: <Sherry> <Früchte> <Eiche>   Kommentar:
25481,25481-635,11.11.2022,4.0,Aroma: <Sherry> <Vanille>   Geschmack: <Sherry> <Früchte>   Abgang: <Sherry> <Eiche> <Eiche> <Gewürze>   Kommentar:
25481,25481-636,15.11.2022,3.5,"Aroma: <Süße> <Grüner Apfel> <Gewürze>   Geschmack: <Pfeffer> <Zitrus> <Früchte> <Vanille>   Abgang: mittel, leicht cremig  Kommentar:"
25481,25481-637,15.11.2022,4.5,Aroma: <Vanille>   Geschmack: <Sherry> <Früchte> <Süße>   Abgang:   Kommentar:
25481,25481-638,15.11.2022,,Aroma: <Beeren> <Sherry> <Brombeere> <Früchte> <Eiche> <Vanille>   Geschmack: <Sherry> <Beeren> <Kirsche> <Vanille>   Abgang: <Vanille> <Getrocknete Früchte> <Haselnüsse>   Kommentar:
25481,25481-639,16.11.2022,4.0,Aroma: <Früchte> <Süße> <Orange>   Geschmack: <Honig> <Früchte>   Abgang: <Sherry> <Süße>   Kommentar:
25481,25481-640,17.11.2022,4.0,Aroma: <Sherry> <Süße>   Geschmack:  <Früchte> <Vanille> <Eiche>  Abgang:   Kommentar:
25481,25481-641,18.11.2022,1.0,Kommentar:  <Getrocknete Früchte> <Maritime Noten>
25481,25481-642,20.11.2022,3.0,"Aroma: leicht <Früchte> leicht<Vanille>   Geschmack: <Sherry> <Süße> <Früchte>   Abgang: <Eiche> <Sherry>   Kommentar: In der Nase leider nur sehr dünn. Im Hinblick auf die vorigen Bewertungen vermute ich mal, dass meine Flasche ein Ausreißer war. Werde ich bei Gelegenheit nochmal testen."
25481,25481-643,24.11.2022,4.5,Aroma: <Süße> <Früchte>   Geschmack: <Sherry> <Vanille>   Abgang:   Kommentar:
25481,25481-644,25.11.2022,5.0,Aroma:   Geschmack: <Sherry> <Sherry> <Früchte> <Süße> <Süße>   Abgang: <Sherry> <Vanille>   Kommentar:
25481,25481-645,26.11.2022,4.0,Geschmack: <Sherry> <Süße> <Rauch> <Früchte>
25481,25481-646,27.11.2022,4.0,Aroma: <Sherry> <Süße> <Früchte> <Vanille> <Eiche>   Geschmack: <Sherry> <Früchte> <Eiche> <Gewürze> <Süße>   Abgang: <Sherry> <Eiche> <Süße>   Kommentar:
25481,25481-647,01.12.2022,1.0,Aroma: <Malz> <Süße> <Sherry> <Eiche>   Geschmack:   Abgang:   Kommentar:
25481,25481-648,02.12.2022,4.5,Aroma:   Geschmack: <Sherry> <Früchte> <Gewürze> <Süße> <Eiche>   Abgang:   Kommentar:
25481,25481-649,02.12.2022,4.5,"Aroma: <Sherry> <Früchte> <Gewürze> <Schokolade>  Geschmack: <Sherry><Früchte> <Schokolade> <Maritime Noten>   Abgang: <Sherry>   Kommentar: Toller Whisky! Sehr feine Geschmäcker, rund, lecker mit Tiefgang: Früchte, salzige Schokolade, Rumpott, dazu eine feine Eiche. Top PLV!"
25481,25481-650,04.12.2022,3.5,Aroma: <Sherry> <Brombeere> <Süße>   Geschmack: <Süße> <Getrocknete Früchte> <Eiche>   Abgang: <Sherry> <Eiche>   Kommentar:
25481,25481-651,29.11.2022,4.0,"Aroma: sehr ausgewogen, starke süße , leichte Spuren von Sherry, Vanille habe ich noch geschmeckt sowie Karamell, Honig eher nicht.   Geschmack: mit etwas Tropfen Wasser verliert der Whisky seinen guten Geruch. Das macht den Whisky um einiges milder dasfür aber auch weniger spannend. Ich würde empfehlen, ihn nicht zu verdünnen.  Abgang: leichte Schärfe. Pfeffer ? Karamell auf jeden Fall und Eichenholz. Rest habe ich nicht rausgeschmeckt.  Kommentar: ein sehr ausgewogener und interessanter Whisky. Alleine schon beim Öffnen der Flasche ist der Whisky ein Erlebnis für die Nase. Ich stehe einfach auf süße Aromen."
25481,25481-652,07.12.2022,3.5,Aroma: <Sherry> <Süße>   Geschmack: <Sherry> <Früchte>   Abgang: <Medizinischer Rauch>   Kommentar:
25481,25481-653,09.12.2022,4.5,Aroma: <Sherry> <Süße>   Geschmack: <Sherry> <Früchte> <Eiche>   Abgang: <Sherry> <Karamell> <Eiche>   Kommentar:
25481,25481-654,13.12.2022,5.0,Aroma: <Sherry> <Süße>   Geschmack: <Sherry> <Früchte>   Abgang: <Sherry> <Süße>   Kommentar: Top für einen 12jährigen.
25481,25481-655,13.12.2022,4.0,<Sherry> <Eiche> <Gewürze> <Apfel> <Süße> <Nüsse> <Tabak>
25481,25481-656,20.12.2022,4.5,Aroma: <Sherry> <Früchte> <Vanille>   Geschmack: <Sherry> <Gewürze> <Früchte>   Abgang: <Sherry> <Früchte>   Kommentar: Guter sherry-gelagerter Whisky für einen guten Preis. Bei der aktuellen Preisentwicklung wirklich sehr positiv. Die süssen Sherry-Aromen sind ein Gedicht.
25481,25481-657,20.12.2022,4.5,Aroma: <Sherry> <Früchte>   Geschmack: <Süße>   Abgang: <Eiche>   Kommentar:
25481,25481-658,27.12.2022,4.5,Aroma: <Vanille> <Gewürze> <Brombeere>   Geschmack: <Sherry> <Beeren> <Kaffee>   Abgang: <Dattel> <Tabak>   Kommentar: mein Favorit unter den 12 jährigen
25481,25481-659,28.12.2022,3.0,Aroma: <Alkohol>   Geschmack: <Sherry> <Eiche>   Abgang: <Süße>   Kommentar:
25481,25481-660,28.12.2022,4.0,"Aroma: <Gewürze> <Maritime Noten>   Geschmack: <Sherry> <Eiche>   Abgang: <Früchte> <Salz>   Kommentar: Ein schönes Set, um die verschiedenen Geschmacksrichtungen kennenzulernen"
25481,25481-661,29.12.2022,4.0,<Karamell> <Vanille> <Sherry> <Malz>
25481,25481-662,31.12.2022,4.0,"Aroma:<Süße> <Sherry> <Floral>  etwas <Vanille>  mit <Früchte> <Grüner Apfel> dahinter etwas <Dunkle Schokolade>  und vielleicht Lakritz  Geschmack: <Sherry> <Gewürze> <Süße>  etwas <Kuchen> und <Schokolade>   Abgang:<Eiche> <Sherry>  etwas <Herb>  mittellang leicht trocken  Kommentar: Alkohol gut eingebunden, Nase bei mir deutlich komplexer als der Geschmack, Luftkontakt, auch in der Flasche tun ihm gut, Bewertung bezieht sich auf Flasche von 2020/12/10 für ca. 36€ gutes PLV --> aufgerundet 4 Sterne"
25481,25481-663,02.01.2023,4.0,Aroma: <Süße> <Sherry>   Geschmack: <Sherry> <Gewürze>   Abgang: <Früchte> <Tabak>   Kommentar:
25481,25481-664,06.01.2023,5.0,<Sherry> <Schokolade> <Früchte> <Getrocknete Früchte>
25481,25481-665,09.01.2023,4.0,"Aroma: Gewürze, Birne  Geschmack: <Sherry> <Birne> <Gewürze>   Abgang: <Eiche> <Süße>   Kommentar: toller Whisky"
25481,25481-666,26.11.2020,5.0,"Aroma:   Geschmack:   Abgang: Langer Abgang, relativ mild  Kommentar: Ich werde noch länger nicht so weit sein, dass ich als Anfänger die einzelnen Noten raus rieche und schmecke, aber ich kann sagen, dass er ganz toll riecht und wunderbar schmeckt. Dieser milde Whisky ist sein Geld auf jeden Fall wert."
25481,25481-667,01.03.2022,3.0,<Eiche> <Früchte> <Sherry> <Honig>
25481,25481-668,02.03.2022,5.0,
25481,25481-669,02.03.2022,4.0,
25481,25481-670,05.03.2022,4.0,Aroma:  <Sherry> <Früchte> <Trauben>  Geschmack:  <Süße> <Früchte> <Sherry> <Gewürze> <Schokolade>  Abgang:   Kommentar:
25481,25481-671,11.03.2022,5.0,Kommentar:  <Sherry> <Eiche> <Getrocknete Früchte> <Muskat> <Dunkle Schokolade>
25481,25481-672,13.03.2022,4.0,"Aroma: viel Sherry, Eiche, ne volle Nase  Geschmack: Vollmundig, komplex, ausgeglichen, richtig schön Sherry  Abgang: lang anhaltend  Kommentar: Glendronach ist vielleicht der Meister der Sherry Lagerung. Je älter desto besser. Mit dem 12-jährigen öffnet man die Tür zum Glendronach Reich. <Sherry> <Brombeere> <Schokolade>"
25481,25481-673,14.03.2022,4.0,"Aroma: <Sherry> <Süße> <Früchte>   Geschmack: <Sherry> <Süße> <Nüsse> <Eiche> <Schokolade>   Abgang: <Sherry> <Gewürze> <Eiche> <Dunkle Schokolade>   Kommentar: Ein guter 12 J-Sherry-Whisky, für jeden geeignet."
25481,25481-674,19.03.2022,4.0,"Kommentar:  Sherry, Frucht, Süße, Würze"
